userid,perroid,megusta,rated_date
237,447,5,2023-03-03 16:18:33.675-05
237,2,5,2023-03-03 16:18:33.678-05
237,472,5,2023-03-03 16:18:33.681-05
237,305,5,2023-03-03 16:18:33.684-05
237,266,5,2023-03-03 16:18:33.686-05
237,14,5,2023-03-03 16:18:33.688-05
237,405,5,2023-03-03 16:18:33.69-05
237,380,5,2023-03-03 16:19:00.329-05
237,308,5,2023-03-03 16:19:23.516-05
237,304,1,2023-03-03 16:19:29.409-05
237,378,1,2023-03-03 16:19:29.415-05
237,150,1,2023-03-03 16:19:29.42-05
237,17,1,2023-03-03 16:19:29.424-05
237,313,1,2023-03-03 16:19:29.428-05
237,99,1,2023-03-03 16:19:29.432-05
237,467,1,2023-03-03 16:19:29.436-05
237,46,1,2023-03-03 16:19:29.44-05
237,135,1,2023-03-03 16:19:29.444-05
237,112,1,2023-03-03 16:19:29.448-05
240,453,5,2023-03-03 17:06:34.979-05
240,472,5,2023-03-03 17:06:34.999-05
240,189,5,2023-03-03 17:06:35.004-05
240,379,5,2023-03-03 17:06:35.008-05
240,416,5,2023-03-03 17:06:35.011-05
240,15,5,2023-03-03 17:06:35.016-05
240,293,5,2023-03-03 17:06:35.021-05
240,303,5,2023-03-03 17:06:35.029-05
240,361,5,2023-03-03 17:06:35.032-05
240,101,5,2023-03-03 17:06:35.036-05
240,55,5,2023-03-03 17:06:35.04-05
240,26,5,2023-03-03 17:06:35.043-05
242,205,1,2023-03-03 18:59:24.678-05
242,277,5,2023-03-03 18:59:24.696-05
242,364,5,2023-03-03 18:59:24.701-05
242,125,5,2023-03-03 18:59:24.706-05
242,202,5,2023-03-03 18:59:24.711-05
242,340,1,2023-03-03 18:59:24.715-05
242,201,5,2023-03-03 18:59:24.72-05
242,22,5,2023-03-03 18:59:24.724-05
242,411,5,2023-03-03 18:59:24.728-05
242,129,5,2023-03-03 18:59:24.731-05
242,352,5,2023-03-03 18:59:24.735-05
242,282,5,2023-03-03 18:59:24.738-05
242,343,5,2023-03-03 18:59:52.144-05
242,283,5,2023-03-03 18:59:57.193-05
242,186,5,2023-03-03 18:59:59.303-05
242,471,5,2023-03-03 19:00:07.152-05
242,358,5,2023-03-03 19:00:09.741-05
205,471,1,2023-03-03 20:51:33.746-05
205,466,1,2023-03-03 20:51:33.755-05
205,140,1,2023-03-03 20:51:33.762-05
205,34,1,2023-03-03 20:51:33.767-05
205,379,1,2023-03-03 20:51:33.772-05
205,446,1,2023-03-03 20:51:33.776-05
205,150,1,2023-03-03 20:51:33.78-05
205,380,1,2023-03-03 20:51:33.783-05
205,427,1,2023-03-03 20:51:33.787-05
205,220,1,2023-03-03 20:51:33.79-05
205,465,1,2023-03-03 20:51:33.794-05
205,173,1,2023-03-03 20:51:33.798-05
205,38,5,2023-03-03 20:51:56.561-05
205,127,1,2023-03-03 20:52:06.858-05
205,35,1,2023-03-03 20:52:06.871-05
205,120,1,2023-03-03 20:52:06.875-05
205,112,1,2023-03-03 20:52:06.879-05
205,416,1,2023-03-03 20:52:06.883-05
205,484,1,2023-03-03 20:52:06.886-05
205,94,1,2023-03-03 20:52:06.889-05
205,474,1,2023-03-03 20:52:06.892-05
205,266,1,2023-03-03 20:52:06.895-05
205,147,1,2023-03-03 20:52:06.898-05
205,189,1,2023-03-03 20:52:06.901-05
205,195,1,2023-03-03 20:52:33.41-05
205,86,1,2023-03-03 20:52:33.425-05
205,241,1,2023-03-03 20:52:33.43-05
205,437,1,2023-03-03 20:52:33.434-05
205,260,1,2023-03-03 20:52:33.438-05
205,46,1,2023-03-03 20:52:33.443-05
205,451,1,2023-03-03 20:52:33.447-05
205,470,1,2023-03-03 20:52:33.45-05
205,196,1,2023-03-03 20:52:33.454-05
205,468,1,2023-03-03 20:52:33.458-05
205,115,1,2023-03-03 20:52:33.462-05
205,460,1,2023-03-03 20:52:33.465-05
247,45,1,2023-03-04 05:37:15.736-05
247,298,1,2023-03-04 05:37:15.757-05
247,360,1,2023-03-04 05:37:15.763-05
247,25,1,2023-03-04 05:37:15.767-05
247,144,1,2023-03-04 05:37:15.771-05
247,446,1,2023-03-04 05:37:15.775-05
247,28,1,2023-03-04 05:37:15.779-05
247,292,5,2023-03-04 05:37:15.783-05
247,477,1,2023-03-04 05:37:15.788-05
247,126,1,2023-03-04 05:37:15.791-05
247,442,1,2023-03-04 05:37:15.795-05
247,239,1,2023-03-04 05:37:15.799-05
247,321,5,2023-03-04 05:37:29.739-05
247,368,1,2023-03-04 05:37:47.231-05
247,151,1,2023-03-04 05:37:47.245-05
247,267,1,2023-03-04 05:37:47.249-05
247,46,1,2023-03-04 05:37:47.253-05
247,154,1,2023-03-04 05:37:47.257-05
247,470,1,2023-03-04 05:37:47.26-05
247,196,1,2023-03-04 05:37:47.264-05
247,99,1,2023-03-04 05:37:47.268-05
247,290,1,2023-03-04 05:37:47.272-05
247,26,1,2023-03-04 05:37:47.275-05
247,20,1,2023-03-04 05:37:47.278-05
247,369,5,2023-03-04 05:38:01.343-05
247,418,1,2023-03-04 05:38:10.826-05
247,282,1,2023-03-04 05:38:10.84-05
247,101,1,2023-03-04 05:38:10.845-05
247,380,1,2023-03-04 05:38:10.849-05
247,55,1,2023-03-04 05:38:10.853-05
247,475,1,2023-03-04 05:38:10.858-05
247,347,1,2023-03-04 05:38:10.861-05
247,312,1,2023-03-04 05:38:10.865-05
247,135,1,2023-03-04 05:38:10.869-05
247,197,1,2023-03-04 05:38:10.873-05
247,294,1,2023-03-04 05:38:10.876-05
247,189,1,2023-03-04 05:38:21.686-05
247,284,1,2023-03-04 05:38:21.697-05
247,445,1,2023-03-04 05:38:21.7-05
247,436,1,2023-03-04 05:38:21.702-05
247,166,1,2023-03-04 05:38:21.705-05
247,13,1,2023-03-04 05:38:21.707-05
247,256,1,2023-03-04 05:38:21.709-05
247,452,1,2023-03-04 05:38:21.712-05
247,27,1,2023-03-04 05:38:21.714-05
247,303,1,2023-03-04 05:38:21.716-05
247,474,1,2023-03-04 05:38:21.719-05
247,249,1,2023-03-04 05:38:21.721-05
247,93,1,2023-03-04 05:38:34.163-05
247,320,1,2023-03-04 05:38:34.178-05
247,236,1,2023-03-04 05:38:34.181-05
247,293,1,2023-03-04 05:38:34.185-05
247,443,1,2023-03-04 05:38:34.189-05
247,281,1,2023-03-04 05:38:34.192-05
247,447,1,2023-03-04 05:38:34.196-05
247,379,1,2023-03-04 05:38:34.201-05
247,15,1,2023-03-04 05:38:34.204-05
247,441,1,2023-03-04 05:38:34.208-05
247,220,1,2023-03-04 05:38:34.212-05
247,50,1,2023-03-04 05:38:34.216-05
249,55,5,2023-03-05 11:26:50.422-05
256,77,5,2023-03-07 13:08:47.07-05
256,255,5,2023-03-07 13:08:47.089-05
256,72,5,2023-03-07 13:08:47.094-05
256,57,1,2023-03-07 13:08:47.099-05
256,278,5,2023-03-07 13:08:47.103-05
256,421,5,2023-03-07 13:08:47.108-05
256,186,5,2023-03-07 13:08:47.112-05
256,70,5,2023-03-07 13:08:47.116-05
256,285,1,2023-03-07 13:08:47.12-05
256,126,1,2023-03-07 13:08:47.124-05
256,176,1,2023-03-07 13:08:47.128-05
256,184,1,2023-03-07 13:08:47.132-05
